reference_date,rate,fixing_12pm,fixing_4pm
20-02-2013,-0.012911,0.014982,-0.012911
19-02-2013,-0.049623,-0.049623,-0.049623
18-02-2013,-0.041091,-0.041174,-0.041091
15-02-2013,-0.033577,-0.03716,-0.033577
14-02-2013,-0.027615,-0.011634,-0.027615
13-02-2013,-0.041806,-0.032816,-0.041806
12-02-2013,-0.010756,-0.007434,-0.010756
11-02-2013,-0.041933,-0.04264,-0.041933
08-02-2013,-0.028209,-0.032115,-0.028209
07-02-2013,-0.033638,-0.028189,-0.033638
06-02-2013,-0.039749,-0.033102,-0.039749
05-02-2013,-0.011887,-0.011887,-0.011887
04-02-2013,-0.032978,-0.036547,-0.032978
01-02-2013,-0.02557,-0.028663,-0.02557
31-01-2013,-0.028182,-0.015288,-0.028182
30-01-2013,0.01383,0.003367,0.01383
29-01-2013,-0.033149,-0.036471,-0.033149
28-01-2013,-0.04142,-0.008543,-0.04142
25-01-2013,-0.032946,-0.022174,-0.032946
24-01-2013,-0.012511,-0.009596,-0.012511
23-01-2013,-0.047071,-0.029048,-0.047071
22-01-2013,-0.040488,-0.06,-0.040488
21-01-2013,-0.050845,-0.06,-0.050845
18-01-2013,-0.069929,-0.051787,-0.069929
17-01-2013,-0.071801,-0.062941,-0.071801
16-01-2013,-0.071475,-0.075,-0.071475
15-01-2013,-0.055422,-0.047619,-0.055422
14-01-2013,-0.006571,-0.006571,-0.006571
11-01-2013,-0.04918,-0.05,-0.04918
10-01-2013,-0.102526,-0.102526,-0.102526
09-01-2013,-0.078305,-0.078305,-0.078305
08-01-2013,-0.066762,-0.060159,-0.066762
07-01-2013,-0.023851,-0.023851,-0.023851
04-01-2013,0.026207,0.04,0.026207
03-01-2013,0.04,0.04,0.04
31-12-2012,0.032766,0.032766,0.032766
28-12-2012,-0.06324,-0.05553,-0.063242
27-12-2012,-0.055037,-0.043037,-0.055037
24-12-2012,-0.017451,-0.017451,-0.017451
21-12-2012,0.000209,0.000209,0.000209
20-12-2012,-0.01003,-0.008301,-0.01003
19-12-2012,-0.034629,-0.032844,-0.034629
18-12-2012,-0.025783,-0.034918,-0.025783
17-12-2012,-0.032911,-0.017468,-0.032911
14-12-2012,-0.031864,-0.024184,-0.031864
13-12-2012,-0.024833,-0.001289,-0.024833
12-12-2012,-0.010301,-0.009048,-0.010301
11-12-2012,-0.040847,-0.039545,-0.040847
10-12-2012,-0.018763,0.004716,-0.018763
07-12-2012,-0.012505,-0.004102,-0.012505
06-12-2012,-0.03,-0.03,-0.03
05-12-2012,0.01,0.01,0.01
04-12-2012,-0.037602,-0.041448,-0.037602
03-12-2012,-0.04012,-0.024315,-0.04012
30-11-2012,0.04,0.04,0.04
29-11-2012,0.016013,0.02448,0.016013
28-11-2012,0.026443,0.027014,0.026443
27-11-2012,0.030511,0.030511,0.030511
26-11-2012,0.026456,0.030531,0.026456
23-11-2012,-0.000746,-0.000746,-0.000746
22-11-2012,-0.012,-0.012,-0.012
21-11-2012,-0.006143,-0.006143,-0.006143
20-11-2012,-0.006416,-0.006416,-0.006416
19-11-2012,-0.014553,0.022414,-0.014553
16-11-2012,-0.040042,-0.040042,-0.040042
15-11-2012,-0.047295,-0.047899,-0.047295
14-11-2012,-0.049272,-0.049272,-0.049272
13-11-2012,-0.048734,-0.045249,-0.048734
12-11-2012,-0.060792,-0.056288,-0.060792
09-11-2012,-0.040589,-0.033484,-0.040589
08-11-2012,-0.033832,-0.035359,-0.033832
07-11-2012,-0.023035,0.024035,-0.023035
06-11-2012,-0.039774,-0.036923,-0.039774
05-11-2012,-0.00763,-0.024422,-0.00763
02-11-2012,0.017273,0.032857,0.017273
01-11-2012,-0.089091,0.02,-0.089091
31-10-2012,-0.027541,0,0
30-10-2012,-0.027541,-0.027541,-0.027541
29-10-2012,-0.0344,-0.0344,-0.0344
26-10-2012,-0.029259,-0.029259,-0.029259
25-10-2012,-0.043033,-0.035306,-0.043033
24-10-2012,-0.015594,-0.015594,-0.015594
23-10-2012,0.000276,0.000358,0.000276
22-10-2012,-0.013838,-0.013838,-0.013838
19-10-2012,0.003709,0.003319,0.003709
18-10-2012,-0.016598,-0.016598,-0.016598
17-10-2012,-0.026763,-0.026763,-0.026763
16-10-2012,-0.029625,-0.030763,-0.029625
15-10-2012,-0.011597,-0.013316,-0.011597
12-10-2012,-0.029955,-0.019827,-0.029955
11-10-2012,-0.012381,-0.003455,-0.012381
10-10-2012,-0.021104,-0.021303,-0.021104
09-10-2012,-0.029949,-0.023663,-0.029949
08-10-2012,0.026073,0.026524,0.026073
05-10-2012,0.029533,0.030261,0.029533
04-10-2012,-0.01977,-0.035806,-0.01977
03-10-2012,-0.035434,-0.035434,-0.035434
02-10-2012,-0.052233,-0.052233,-0.052233
01-10-2012,-0.033864,-0.044112,-0.033864
28-09-2012,0.022813,0.020861,0
27-09-2012,0.01,0,0
26-09-2012,0.012,0.012,0
25-09-2012,0.01375,0.02,0
24-09-2012,0.029333,0.029333,0
21-09-2012,-0.026724,-0.029444,0
20-09-2012,-0.02,-0.02,0
19-09-2012,-0.057586,-0.057586,0
18-09-2012,-0.026572,-0.026572,0
17-09-2012,-0.035298,-0.035298,0
14-09-2012,-0.057745,-0.06625,0
13-09-2012,-0.053689,-0.073181,0
12-09-2012,-0.045667,-0.045667,0
11-09-2012,-0.057588,-0.059397,0
10-09-2012,-0.068889,-0.054001,0
07-09-2012,0.015,0.015,0
06-09-2012,0.019596,0.019596,0
05-09-2012,0.027951,0.022608,0
04-09-2012,-0.009597,-0.016579,0
03-09-2012,0.016953,0.013477,0
31-08-2012,-0.023866,-0.023549,0
30-08-2012,0.009239,0.009239,0
29-08-2012,-0.065505,0.04,0
28-08-2012,0.018,0.018,0
27-08-2012,-0.044956,-0.037841,0
24-08-2012,0.010409,0.010409,0
23-08-2012,-0.0344,-0.0344,0
22-08-2012,-0.05084,0.027097,0
21-08-2012,0.026842,0.026486,0
20-08-2012,0.027879,0.027879,0
17-08-2012,0.04,0.04,0
16-08-2012,0.018155,0.04,0
15-08-2012,-0.02956,0.025854,0
14-08-2012,-0.043704,0.031429,0
13-08-2012,-0.046747,-0.046747,0
10-08-2012,-0.038496,-0.038496,0
09-08-2012,0.000224,0.024195,0
08-08-2012,-0.090994,-0.1,0
07-08-2012,-0.042393,-0.043243,0
06-08-2012,-0.061842,-0.05,0
03-08-2012,-0.029911,0.007025,0
02-08-2012,-0.084913,-0.121176,0
31-07-2012,-0.057817,-0.054478,0
30-07-2012,-0.011111,0.023333,0
27-07-2012,0.015937,0.024615,0
26-07-2012,0.022051,0.022397,0
25-07-2012,0.005531,0.017845,0
24-07-2012,0.015527,0.015411,0
23-07-2012,-0.019474,0.02,0
20-07-2012,-0.064843,-0.040331,0
19-07-2012,-0.031512,-0.049764,0
18-07-2012,0.023888,0.025714,0
17-07-2012,-0.047501,-0.057807,0
16-07-2012,-0.045751,-0.04878,0
13-07-2012,-0.031629,-0.049843,0
12-07-2012,-0.029188,0.018947,0
11-07-2012,0.012187,0.013333,0
10-07-2012,0.012679,0.013,0
09-07-2012,0.016564,0.017602,0
06-07-2012,0.012842,0.012948,0
05-07-2012,0.014286,0.04,0
04-07-2012,0.015,0.04,0
03-07-2012,-0.032377,-0.034353,0
02-07-2012,0.016596,0.04,0
29-06-2012,0.027838,0.027838,0
28-06-2012,0.014857,0.01,0
27-06-2012,0.007969,0,0
26-06-2012,0.018,0.0175,0
25-06-2012,0.017908,0.018469,0
22-06-2012,0.019905,0.019576,0
21-06-2012,0.016167,0.01544,0
20-06-2012,0.016039,0.015323,0
19-06-2012,0.0186,0.019206,0
18-06-2012,0.012551,0.011753,0
15-06-2012,0.01014,0.00043,0
14-06-2012,0.013989,0.012671,0
13-06-2012,0.018333,0.017857,0
12-06-2012,0.007623,0.004476,0
11-06-2012,0.017212,0.016622,0
08-06-2012,0.017427,0.017554,0
07-06-2012,0.019259,0.019555,0
06-06-2012,0.00219,0.007101,0
05-06-2012,0.01638,0.016583,0
04-06-2012,0.014768,0.013324,0
01-06-2012,0.012319,0.011887,0
31-05-2012,0.016374,0.016452,0
30-05-2012,0.019938,0.020384,0
29-05-2012,0.017373,0.017101,0
25-05-2012,-0.015409,-0.011544,0
24-05-2012,-0.011233,-0.003445,0
23-05-2012,-0.023324,-0.028661,0
22-05-2012,-0.009299,-0.011719,0
21-05-2012,-0.010889,0.019592,0
18-05-2012,0.011042,0.010286,0
16-05-2012,-0.00745,-0.004825,0
15-05-2012,0.003038,0.004639,0
14-05-2012,-0.004286,0.000491,0
11-05-2012,-0.00513,-0.000727,0
10-05-2012,-0.007136,0.00633,0
09-05-2012,0.007517,0.020088,0
08-05-2012,0.012795,0.016975,0
07-05-2012,0.001319,0.000392,0
04-05-2012,-0.004019,-0.000528,0
03-05-2012,-0.011253,-0.003419,0
02-05-2012,-0.00055,0.000571,0
30-04-2012,-0.017135,-0.014812,0
27-04-2012,-0.004765,-0.007507,0
26-04-2012,-0.004222,-0.004364,0
25-04-2012,-0.00271,-0.005281,0
24-04-2012,0.000277,-0.008891,0
23-04-2012,-0.016752,-0.015074,-0.016752
20-04-2012,-0.011617,-0.017482,0
19-04-2012,0.006899,-0.003343,0
18-04-2012,-0.008251,-0.010178,0
17-04-2012,0.016512,0.016683,0
16-04-2012,0.007143,0.003646,0
13-04-2012,-0.013188,0.004695,0
12-04-2012,-0.007279,-0.009404,0
11-04-2012,-0.000555,0.004417,0
10-04-2012,-0.002768,0.004684,0
05-04-2012,-0.008783,-0.006335,0
04-04-2012,-0.008971,-0.01292,0
03-04-2012,-0.024125,-0.029417,0
02-04-2012,-0.000503,-0.000559,0
30-03-2012,0.007232,0.011791,0
29-03-2012,0.001901,0.005614,0
28-03-2012,0.009415,0.006292,0
27-03-2012,0.013202,0.016201,0
26-03-2012,0.008488,0.00794,0
23-03-2012,0.011417,0.013256,0
22-03-2012,0.011037,0.015265,0
21-03-2012,-0.000927,0.004101,0
20-03-2012,0.005705,0.011134,0
19-03-2012,-0.005187,-0.005587,0
16-03-2012,-0.006232,-0.005569,0
15-03-2012,-0.003537,0.003893,0
14-03-2012,0.009361,0.008688,0
13-03-2012,0.019839,0.024448,0
12-03-2012,-0.000962,0.001936,0
09-03-2012,-0.00787,-0.004171,0
08-03-2012,-0.000318,-0.009293,0
07-03-2012,-0.013135,-0.01042,0
06-03-2012,0.006446,0.00667,0
05-03-2012,0.003428,0.001638,0
02-03-2012,0.016694,0.02016,0
01-03-2012,0.004013,0.004942,0
29-02-2012,-0.001064,-0.001271,0
28-02-2012,-0.00872,-0.007685,0
27-02-2012,-0.006068,-0.009929,0
24-02-2012,-0.017521,-0.015952,0
23-02-2012,-0.016697,-0.013973,0
22-02-2012,0.007909,0.009612,0
21-02-2012,0.021374,0.020893,0
20-02-2012,0.000475,0.004237,0
17-02-2012,0.017082,0.01643,0
16-02-2012,0.001222,-0.002124,0
15-02-2012,-0.005187,0.007289,0
14-02-2012,0.001286,0.006715,0
13-02-2012,-0.009777,0.002238,0
10-02-2012,-0.030169,-0.03183,0
09-02-2012,-0.009349,-0.004465,0
08-02-2012,-0.006261,-0.006124,0
07-02-2012,-0.016282,-0.019151,0
06-02-2012,-0.010177,-0.003165,0
03-02-2012,-0.009166,-0.002941,0
02-02-2012,-0.016586,0.004379,0
01-02-2012,-0.005028,-0.00071,0
31-01-2012,-0.012948,-0.008688,0
30-01-2012,-0.015702,-0.008253,0
27-01-2012,-0.001065,0.00174,0
26-01-2012,0.014404,0.022861,0
25-01-2012,0.021272,0.023467,0
24-01-2012,-0.015214,-0.001998,0
23-01-2012,0.014698,0.015485,0
20-01-2012,0.020863,0.022673,0
19-01-2012,-0.000934,0.002891,0
18-01-2012,-0.016888,-0.026308,0
17-01-2012,-0.015359,-0.017908,0
16-01-2012,0.019651,0.021624,0
13-01-2012,0.006771,0.014455,0
12-01-2012,-0.01253,-0.008994,0
11-01-2012,-0.013098,-0.017444,0
10-01-2012,-0.001286,-0.00395,0
09-01-2012,-0.024939,-0.027272,0
06-01-2012,-0.015921,-0.022694,0
05-01-2012,-0.011684,0.016386,0
04-01-2012,-0.018314,0.0171,0
03-01-2012,0.015507,0.022222,0
30-12-2011,0.018136,0.01657,0
29-12-2011,0.019779,0.019755,0
28-12-2011,0.019951,0.019308,0
27-12-2011,0.02644,0.026982,0
23-12-2011,0.026794,0.02601,0
22-12-2011,0.023665,0.027776,0
21-12-2011,0.024058,0.0209,0
20-12-2011,0.021098,0.020938,0
19-12-2011,0.029889,0.029606,0
16-12-2011,0.01959,0.019333,0
15-12-2011,0.022658,0.019599,0
14-12-2011,0.014953,0.014385,0
13-12-2011,0.017116,0.017245,0
12-12-2011,0.014997,0.01517,0
09-12-2011,0.014509,0.014377,0
08-12-2011,-0.013162,-0.023846,0
07-12-2011,0.016133,0.013647,0
06-12-2011,0.011812,0.01123,0
05-12-2011,0.013704,0.012442,0
02-12-2011,0.010775,0.010167,0
01-12-2011,0.015027,0.014594,0
30-11-2011,0.02014,0.020195,0
29-11-2011,0.02085,0.017958,0
28-11-2011,0.025308,0.026766,0
25-11-2011,0.026015,0.025283,0.026015
24-11-2011,0.016448,0.015932,0
23-11-2011,0.014785,0.014615,0
22-11-2011,0.013823,0.012362,0
21-11-2011,-0.004396,-0.014213,0
18-11-2011,0.009992,0.008364,0
17-11-2011,0.014304,0.012477,0
16-11-2011,0.013487,0.013189,0
15-11-2011,0.004617,0.011098,0
14-11-2011,0.003436,0.010388,0
11-11-2011,-0.001175,-0.004806,0
10-11-2011,-0.006965,-0.007872,0
09-11-2011,0.009789,0.010694,0
08-11-2011,0.003213,0.006639,0
07-11-2011,-0.007014,-0.007765,0
04-11-2011,0.015746,0.014598,0
03-11-2011,-0.002371,-0.005424,0
02-11-2011,-0.008558,-0.012529,0
01-11-2011,0.004987,0.000776,0
31-10-2011,0.002873,-0.004159,0
28-10-2011,-0.000641,-0.001371,0
27-10-2011,-0.01152,-0.012254,0
26-10-2011,-0.007692,-0.020182,0
25-10-2011,-0.016492,-0.015384,0
24-10-2011,-0.020628,-0.031028,0
21-10-2011,-0.03239,-0.03723,0
20-10-2011,0.005315,0.003118,0
19-10-2011,-0.01052,-0.011013,0
18-10-2011,0.000364,0.003373,0
17-10-2011,0.002317,-0.006066,0
14-10-2011,-0.007996,-0.00212,0
13-10-2011,-0.014723,-0.00386,0
12-10-2011,0.005057,0.002425,0
11-10-2011,-0.023,-0.024445,0
10-10-2011,0.006766,0.005263,0
07-10-2011,0.008572,0.006322,0
06-10-2011,-0.006282,-0.005441,0
05-10-2011,-0.003852,-0.008212,0
04-10-2011,-0.066169,0.014611,0
03-10-2011,0.006699,0.006117,0
30-09-2011,0.008339,0.005974,0
29-09-2011,-0.011091,-0.043623,0
28-09-2011,-0.026503,-0.027639,0
27-09-2011,0.012741,0,0
26-09-2011,0.012741,0.012056,0
23-09-2011,0.013657,0.01347,0
22-09-2011,0.012768,0.013219,0
21-09-2011,0.013094,0.012801,0
20-09-2011,0.012387,0.010929,0
19-09-2011,0.011069,0.011477,0
16-09-2011,-0.001741,0.001611,0
15-09-2011,-0.017221,-0.034657,0
14-09-2011,-0.022614,-0.015834,0
13-09-2011,-0.057191,-0.049102,0
12-09-2011,0.005091,0.004444,0
09-09-2011,-0.027945,-0.015,-0.027945
08-09-2011,0.00115,0.00115,0
07-09-2011,0.0005,0.000862,0
06-09-2011,0.001804,0.001327,0
05-09-2011,0.007946,0.008227,0
02-09-2011,0.000638,-0.005414,0
01-09-2011,0.00365,0.002304,0
31-08-2011,-0.009758,-0.010641,0
30-08-2011,0.004656,0,0
29-08-2011,0.0018,0,0
26-08-2011,0.003839,0.00209,0
25-08-2011,-0.015105,-0.017043,0
24-08-2011,-0.000262,0.004988,0
23-08-2011,-0.020808,-0.035741,0
22-08-2011,0.009756,0.007325,0
19-08-2011,0.010898,0.008072,0
18-08-2011,0.008667,0.009278,0
17-08-2011,0.011504,0.010042,0
16-08-2011,0.012378,0.012674,0
15-08-2011,0.011244,0.012689,0
12-08-2011,0.003346,0.001691,0
11-08-2011,0.010491,0.003272,0.010491
10-08-2011,0.003206,0.001199,0
09-08-2011,-0.002624,0.007469,0
08-08-2011,0.000423,0.003843,0
05-08-2011,0.0216,0.019204,0
04-08-2011,0.0174,0.013713,0
03-08-2011,0.017928,0.035313,0
02-08-2011,0.039404,0.032306,0
29-07-2011,0.05025,0.070344,0.05025
28-07-2011,0.023382,0.024044,0
27-07-2011,0.02159,0.026873,0
26-07-2011,0.023526,0.02962,0
25-07-2011,0.026438,0.032559,0.026438
22-07-2011,0.026659,0.033983,0
21-07-2011,0.023004,0.025028,0
20-07-2011,0.031718,0.03578,0
19-07-2011,0.021565,0.025979,0
18-07-2011,0.023696,0.026417,0
15-07-2011,0.024093,0.025993,0
14-07-2011,0.020537,0.022476,0
13-07-2011,0.018881,0.021569,0
12-07-2011,0.01988,0.019751,0
11-07-2011,0.02274,0.02209,0
08-07-2011,0.024205,0.027232,0
07-07-2011,0.033685,0.038186,0
06-07-2011,0.029006,0.030704,0
05-07-2011,0.021124,0.021566,0
04-07-2011,0.027925,0.027767,0
01-07-2011,0.024732,0.026649,0
30-06-2011,0.07111,0.092441,0
29-06-2011,0.029632,0.036963,0
28-06-2011,0.031897,0.03662,0
27-06-2011,0.039891,0.042353,0
24-06-2011,0.044243,0.048948,0
23-06-2011,0.043154,0.045935,0
22-06-2011,0.045338,0.051823,0
21-06-2011,0.04104,0.046754,0
20-06-2011,0.038183,0.036751,0
17-06-2011,0.040274,0.047113,0
16-06-2011,0.046601,0.05118,0
15-06-2011,0.03335,0.036826,0
14-06-2011,0.033522,0.038027,0
10-06-2011,0.035788,0.040941,0
09-06-2011,0.040389,0.045504,0
08-06-2011,0.043006,0.043943,0
07-06-2011,0.034698,0.03775,0
06-06-2011,0.03578,0.03194,0
03-06-2011,0.027643,0.028832,0
01-06-2011,0.027742,0.031072,0
31-05-2011,0.02816,0.033103,0
30-05-2011,0.055319,0.056714,0
27-05-2011,0.042833,0.044076,0
26-05-2011,0.030434,0.02841,0
25-05-2011,0.025842,0.028531,0
24-05-2011,0.03409,0.035436,0
23-05-2011,0.029452,0.026142,0
20-05-2011,0.016943,0.018008,0
19-05-2011,0.011879,0.011964,0
18-05-2011,0.018458,0.020729,0
17-05-2011,0.020974,0.026628,0
16-05-2011,0.025437,0.031335,0
13-05-2011,0.036182,0.041876,0
12-05-2011,0.043544,0.046931,0
11-05-2011,0.044413,0.053418,0
10-05-2011,0.04493,0.051119,0
09-05-2011,0.046181,0.044131,0
06-05-2011,0.039577,0.040005,0
05-05-2011,0.025418,0.026036,0
04-05-2011,0.02298,0.026807,0
03-05-2011,0.026137,0.029464,0
02-05-2011,0.041224,0.029232,0
29-04-2011,0.030437,0.043242,0
28-04-2011,0.023921,0.030071,0
27-04-2011,0.021965,0.029123,0
26-04-2011,0.021034,0.025121,0
21-04-2011,0.0196,0.023768,0
20-04-2011,0.014865,0.01565,0
19-04-2011,0.020239,0.023856,0
18-04-2011,0.017422,0.021189,0
15-04-2011,0.01801,0.021959,0
14-04-2011,0.013492,0.013837,0
13-04-2011,0.016474,0.020507,0
12-04-2011,0.016244,0.017458,0
11-04-2011,0.024096,0.029056,0
08-04-2011,0.021591,0.025069,0
07-04-2011,0.022631,0.022807,0.022631
06-04-2011,0.017688,0.021319,0
05-04-2011,0.019806,0.023337,0
04-04-2011,0.026302,0.033194,0
01-04-2011,0.039208,0.050354,0
31-03-2011,0.083753,0.121165,0
30-03-2011,0.04887,0.056906,0
29-03-2011,0.043454,0.05232,0
28-03-2011,0.04569,0.046614,0
25-03-2011,0.038112,0.038625,0
24-03-2011,0.042015,0.043577,0
23-03-2011,0.042747,0.042601,0
22-03-2011,0.039572,0.041131,0
21-03-2011,0.027843,0.025677,0
18-03-2011,0.035309,0.027755,0
17-03-2011,0.027261,0.027861,0
16-03-2011,0.027337,0.028292,0
15-03-2011,0.027199,0.03151,0
14-03-2011,0.02721,0.03045,0
11-03-2011,0.027008,0.028153,0
10-03-2011,0.035712,0.0368,0
09-03-2011,0.053624,0.06131,0
08-03-2011,0.052852,0.054087,0
07-03-2011,0.042143,0.045224,0
04-03-2011,0.029628,0.036759,0
03-03-2011,0.034525,0.040002,0
02-03-2011,0.042065,0.051786,0
01-03-2011,0.041605,0.043311,0
28-02-2011,0.078858,0.107003,0
25-02-2011,0.020079,0.023029,0
24-02-2011,0.022563,0.026023,0
23-02-2011,0.022741,0.026741,0
22-02-2011,0.020757,0.023228,0
21-02-2011,0.01979,0.024811,0
18-02-2011,0.024203,0.032219,0
17-02-2011,0.028498,0.028365,0
16-02-2011,0.043283,0.049523,0
15-02-2011,0.049614,0.054881,0
14-02-2011,0.049316,0.044156,0
11-02-2011,0.028968,0.039881,0
10-02-2011,0.025305,0.031697,0
09-02-2011,0.022343,0.027315,0
08-02-2011,0.021688,0.026011,0
07-02-2011,0.023143,0.02755,0
04-02-2011,0.024592,0.029338,0
03-02-2011,0.031073,0.035783,0
02-02-2011,0.033022,0.03911,0
01-02-2011,0.037979,0.046908,0
31-01-2011,0.10152,0.126106,0
28-01-2011,0.048351,0.057521,0
27-01-2011,0.055308,0.066134,0
26-01-2011,0.036089,0.041863,0
25-01-2011,0.034662,0.043228,0.034662
24-01-2011,0.033868,0.036298,0
21-01-2011,0.02965,0.037167,0
20-01-2011,0.028471,0.033938,0
19-01-2011,0.033289,0.038054,0.033289
18-01-2011,0.036711,0.041941,0
17-01-2011,0.034745,0.040163,0
14-01-2011,0.022721,0.029354,0
13-01-2011,0.030192,0.037102,0
12-01-2011,0.036534,0.044719,0
11-01-2011,0.037643,0.044832,0
10-01-2011,0.038011,0.044291,0
07-01-2011,0.044083,0.050934,0
06-01-2011,0.02234,0.027001,0
05-01-2011,0.02218,0.026685,0
04-01-2011,0.028803,0.035949,0
03-01-2011,0.025229,0.031946,0
31-12-2010,0.050282,0.060097,0
30-12-2010,0.021113,0.029783,0
29-12-2010,0.028504,0.041758,0
28-12-2010,0.056443,0.073804,0
27-12-2010,0.090528,0.103409,0
24-12-2010,0.124758,0.134302,0
23-12-2010,0.089206,0.089467,0
22-12-2010,0.068794,0.084985,0
21-12-2010,0.05253,0.06612,0
20-12-2010,0.05935,0.065406,0
17-12-2010,0.040354,0.057226,0
16-12-2010,0.04131,0.058467,0
15-12-2010,0.060772,0.069369,0
14-12-2010,0.053487,0.062813,0
13-12-2010,0.070107,0.070597,0
10-12-2010,0.051195,0.063187,0
09-12-2010,0.074814,0.090276,0
08-12-2010,0.06139,0.070749,0
07-12-2010,0.057782,0.067069,0
06-12-2010,0.0602,0.070562,0
03-12-2010,0.063412,0.0742,0
02-12-2010,0.066778,0.08163,0
01-12-2010,0.069649,0.081314,0
30-11-2010,0.15866,0.180459,0
29-11-2010,0.076756,0.090545,0
26-11-2010,0.072869,0.082523,0
25-11-2010,0.086843,0.09789,0
24-11-2010,0.085795,0.08486,0
23-11-2010,0.076995,0.086614,0
22-11-2010,0.082354,0.087893,0
19-11-2010,0.052631,0.070701,0
18-11-2010,0.068466,0.0833,0
17-11-2010,0.071478,0.092505,0
16-11-2010,0.086886,0.094147,0
15-11-2010,0.075173,0.07627,0
12-11-2010,0.06892,0.085878,0
11-11-2010,0.083825,0.083022,0
10-11-2010,0.062445,0.064713,0
09-11-2010,0.037575,0.045007,0
08-11-2010,0.041579,0.051374,0
05-11-2010,0.03769,0.046776,0
04-11-2010,0.042846,0.053346,0
03-11-2010,0.049254,0.050386,0
02-11-2010,0.03962,0.046756,0
01-11-2010,0.04139,0.047386,0
29-10-2010,0.058606,0.078127,0
28-10-2010,0.040836,0.055565,0
27-10-2010,0.062168,0.07385,0
26-10-2010,0.042774,0.045485,0
25-10-2010,0.046364,0.05854,0
22-10-2010,0.024026,0.029567,0
21-10-2010,0.0267,0.034778,0
20-10-2010,0.022981,0.030088,0
19-10-2010,0.027958,0.036145,0.027958
18-10-2010,0.031019,0.040815,0
15-10-2010,0.039139,0.048694,0
14-10-2010,0.037836,0.046048,0
13-10-2010,0.035939,0.041696,0
12-10-2010,0.035963,0.04559,0
11-10-2010,0.045185,0.056583,0
08-10-2010,0.050163,0.060667,0
07-10-2010,0.051456,0.065148,0
06-10-2010,0.048144,0.064427,0
05-10-2010,0.039342,0.045034,0
04-10-2010,0.043705,0.055959,0
01-10-2010,0.068017,0.078602,0
30-09-2010,0.093595,0.150292,0
29-09-2010,0.048923,0.059481,0
28-09-2010,0.052681,0.060639,0
27-09-2010,0.045449,0.056662,0
24-09-2010,0.058449,0.082047,0
23-09-2010,0.084889,0.085936,0
22-09-2010,0.062335,0.070669,0
21-09-2010,0.056722,0.068515,0
20-09-2010,0.056617,0.067636,0
17-09-2010,0.058256,0.071278,0
16-09-2010,0.06152,0.07395,0
15-09-2010,0.064743,0.082644,0
14-09-2010,0.067976,0.079665,0
13-09-2010,0.080951,0.089114,0
10-09-2010,0.086367,0.087505,0
09-09-2010,0.076961,0.093311,0
08-09-2010,0.092384,0.095979,0
07-09-2010,0.087763,0.09711,0
06-09-2010,0.12643,0.130055,0
03-09-2010,0.064391,0.070043,0
02-09-2010,0.066494,0.081695,0
01-09-2010,0.100329,0.123808,0
31-08-2010,0.318768,0.389735,0
30-08-2010,0.162761,0.095137,0
27-08-2010,0.052678,0.063659,0
26-08-2010,0.036256,0.037711,0
25-08-2010,0.040704,0.047303,0
24-08-2010,0.03355,0.042714,0
23-08-2010,0.035473,0.03918,0
20-08-2010,0.026244,0.029081,0
19-08-2010,0.025249,0.030158,0
18-08-2010,0.022274,0.028089,0
17-08-2010,0.024438,0.031796,0
16-08-2010,0.03355,0.039695,0
13-08-2010,0.020985,0.028904,0
12-08-2010,0.024963,0.030947,0
11-08-2010,0.02097,0.025081,0
10-08-2010,0.021576,0.023761,0
09-08-2010,0.030811,0.042263,0
06-08-2010,0.032938,0.040419,0
05-08-2010,0.034442,0.04192,0
04-08-2010,0.044912,0.055505,0
03-08-2010,0.049366,0.056771,0
02-08-2010,0.038076,0.066559,0
30-07-2010,0.079548,0.102504,0
29-07-2010,0.083466,0.087383,0
28-07-2010,0.05247,0.066679,0
27-07-2010,0.037081,0.043701,0
26-07-2010,0.035204,0.045804,0
23-07-2010,0.047144,0.059556,0
22-07-2010,0.086276,0.098485,0
21-07-2010,0.137652,0.147376,0
20-07-2010,0.110901,0.08986,0
19-07-2010,0.058143,0.063005,0
16-07-2010,0.043513,0.051915,0
15-07-2010,0.040105,0.046666,0
14-07-2010,0.047337,0.054713,0
13-07-2010,0.057967,0.061667,0
12-07-2010,0.057332,0.067921,0
09-07-2010,0.043958,0.028083,0
08-07-2010,0.023553,0.027679,0
07-07-2010,0.022714,0.028647,0
06-07-2010,0.021799,0.025045,0
05-07-2010,0.020293,0.025269,0
02-07-2010,0.026846,0.03855,0
01-07-2010,0.055037,0.061658,0
30-06-2010,0.059386,0.08435,0
29-06-2010,0.061809,0.06998,0
28-06-2010,0.075606,0.082847,0
25-06-2010,0.064047,0.07064,0
24-06-2010,0.065115,0.069295,0
23-06-2010,0.056387,0.06158,0
22-06-2010,0.040419,0.040964,0
21-06-2010,0.029372,0.030834,0
18-06-2010,0.031804,0.036284,0
17-06-2010,0.041966,0.034348,0
16-06-2010,0.029251,0.023484,0
15-06-2010,0.020242,0.019595,0
14-06-2010,0.019228,0.021651,0
11-06-2010,0.016125,0.018361,0
10-06-2010,0.016067,0.017274,0
09-06-2010,0.01605,0.016796,0
08-06-2010,0.01564,0.01884,0
07-06-2010,0.016092,0.015473,0
04-06-2010,0.011517,0.012437,0
03-06-2010,0.014365,0.013185,0
02-06-2010,0.014781,0.01556,0
01-06-2010,0.014386,0.017603,0
31-05-2010,0.016089,0.019407,0
